NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
158266,2016-9-28 04:43,梅姬颱風,積淹水災情,道路積淹水,"120.341686,22.731969",120.341686,22.731969,高雄市,大社區  ,高雄市大社區中山路與和平路口積淹水,高雄市大社區中山路與和平路口積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,182381.17,2514753.88,42641.46875
158276,2016-9-28 04:35,梅姬颱風,積淹水災情,道路積淹水,"120.468536,22.86139",120.468536,22.86139,高雄市,旗山區  ,高雄市旗山區旗南二路(新光里),本所人員巡察時發現，新光里地區地勢低漥處已多處淹水，請水利局檢視該處新光抽水站是否運作正常,0,0,0,0,0,已處理,點,災情查報WEB,,195462.39,2529032.84,42641.46875
158279,2016-9-28 04:34,梅姬颱風,積淹水災情,道路積淹水,"120.351608,22.718102",120.351608,22.718102,高雄市,大社區  ,高雄市大社區三民路與文明路口,高雄市大社區三民路與文明路口積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,183393.63,2513213.84,42641.46875
158282,2016-9-28 04:33,梅姬颱風,積淹水災情,道路積淹水,"120.462557,22.838189",120.462557,22.838189,高雄市,旗山區  ,高雄市旗山區旗南三路(台29線71公里處),旗南三路(台29線71公里處)往嶺口方向淹水半個輪胎高，請派員拉封鎖線,0,0,0,0,0,已處理,點,災情查報WEB,,194839.47,2526465.91,42641.46875
158285,2016-9-28 04:30,梅姬颱風,積淹水災情,地區積淹水,"120.281121,22.62515",120.281121,22.62515,高雄市,鹽埕區  ,高雄市鹽埕區教仁里五福四路260巷,本區教仁里五福四路(七賢三路至建國四路)路段及建國商場內積淹水達15公分，目前積水都已消退。,0,0,0,0,0,已處理,點,災情查報WEB,,176102.78,2502954.21,42641.46875
158288,2016-9-28 04:24,梅姬颱風,積淹水災情,地區積淹水,"120.483939,22.885852",120.483939,22.885852,高雄市,旗山區  ,高雄市旗山區延平一路591巷,高雄市旗山區延平一路591巷地區淹水，水深及漆，已撤離居民成年人6名及小孩(含嬰兒)3名，目前安置本所。,0,0,0,0,0,已處理,點,災情查報WEB,,197052.53,2531736.01,42641.46875
158291,2016-9-28 04:23,梅姬颱風,積淹水災情,房屋積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區義竹路10號,"積水約2公尺,表示受困家中,急需救助2人",0,0,0,2,0,已處理,點,災情查報WEB,,195858.48,2530639.52,42641.46875
158293,2016-9-28 04:21,梅姬颱風,積淹水災情,道路積淹水,"120.281752,22.646502",120.281752,22.646502,高雄市,鼓山區  ,高雄市鼓山區馬卡道路與河西一路口,道路淹水,0,0,0,0,0,處理中,點,災情查報WEB,,176179.06,2505318.29,42641.46875
158295,2016-9-28 04:17,梅姬颱風,積淹水災情,房屋積淹水,"120.182947340686,23.2539695342174",120.182947,23.25397,臺南市,學甲區  ,臺南市學甲區自立路114號,住家淹水,0,0,0,0,0,處理中,點,災情查報WEB,,166397.62,2572641.72,42641.46875
158307,2016-9-28 04:06,梅姬颱風,積淹水災情,房屋積淹水,"120.251848,22.997277",120.251848,22.997277,臺南市,永康區  ,臺南市永康區崑山里9鄰崑大路201巷58弄2號,該路段開始淹水近屋裡 希望崑山科大附近的抽水站能啟動 民眾未留聯絡方式,0,0,0,0,0,已處理,線,災情查報WEB,,173302.17,2544177.24,42641.46944
158311,2016-9-28 03:55,梅姬颱風,積淹水災情,道路積淹水,"120.298340430508,22.7248121366937",120.29834,22.724812,高雄市,楠梓區  ,高雄市楠梓區旗南三路,淹水,0,0,0,0,0,已處理,點,災情查報WEB,,177925.03,2513981.79,42641.46944
158313,2016-9-28 03:51,梅姬颱風,積淹水災情,道路積淹水,"120.346569,22.730164",120.346569,22.730164,高雄市,大社區  ,高雄市大社區自強街,高雄市大社區自強街道路積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,182881.86,2514551.79,42641.46944
158316,2016-9-28 03:48,梅姬颱風,積淹水災情,道路積淹水,"120.360086,22.721055",120.360086,22.721055,高雄市,大社區  ,高雄市大社區和平路二段222號,"積水深度約輪胎高,因道路淹水導致車輛?錨",0,0,0,0,0,處理中,點,災情查報WEB,,184265.97,2513537.05,42641.46944
158321,2016-9-28 03:47,梅姬颱風,積淹水災情,道路積淹水,"120.353316,22.734407",120.353316,22.734407,高雄市,大社區  ,高雄市大社區大社路185號,高雄市大社路185號前道路積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,183576.96,2515018.59,42641.46944
158326,2016-9-28 03:45,梅姬颱風,積淹水災情,道路積淹水,"120.351608,22.718102",120.351608,22.718102,高雄市,大社區  ,高雄市大社區三民路與大新路口,高雄市大社區三民路與大新路口附近積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,183393.63,2513213.84,42641.46944
158331,2016-9-28 03:44,梅姬颱風,積淹水災情,道路積淹水,"120.284256,22.636405",120.284256,22.636405,高雄市,鼓山區  ,高雄市鼓山區河西一路123號,馬路積水，即將進入民宅，深度不清楚,0,0,0,0,0,處理中,點,災情查報WEB,,176431.05,2504198.97,42641.46944
158351,2016-9-28 03:32,梅姬颱風,積淹水災情,道路積淹水,"120.351608,22.718102",120.351608,22.718102,高雄市,大社區  ,高雄市大社區三民路與文化路口,高雄市大社區三民路與文化路交叉路口附近積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,183393.63,2513213.84,42641.46944
158354,2016-9-28 03:30,梅姬颱風,積淹水災情,房屋積淹水,"120.271833,22.625277",120.271833,22.625277,高雄市,鼓山區  ,高雄市鼓山區惠安里登山街48巷12號之1,整間房子淹水亟待救援,0,0,0,0,0,已處理,點,災情查報WEB,,175148.05,2502972.91,42641.46944
158363,2016-9-28 03:24,梅姬颱風,積淹水災情,房屋積淹水,"120.28579,22.668507",120.28579,22.668507,高雄市,鼓山區  ,高雄市鼓山區九如四路2017號2樓,積水5公分，想借抽水機,0,0,0,0,0,已處理,點,災情查報WEB,,176605.79,2507753,42641.46944
158375,2016-9-28 03:12,梅姬颱風,積淹水災情,房屋積淹水,"120.317063,22.661601",120.317063,22.661601,高雄市,三民區  ,高雄市三民區金山路409巷3號,積水3公分,0,0,0,0,0,處理中,點,災情查報WEB,,179816.09,2506973.17,42641.47014
158383,2016-9-28 03:05,梅姬颱風,積淹水災情,道路積淹水,"120.283688908224,22.6248314266684",120.283689,22.624831,高雄市,鹽埕區  ,高雄市鹽埕區七賢路,積水深度約40公分 至膝蓋,0,0,0,0,0,已處理,點,災情查報WEB,,176366.58,2502917.67,42641.47014
158388,2016-9-28 03:01,梅姬颱風,積淹水災情,道路積淹水,"120.279394961166,22.6425466888595",120.279395,22.642547,高雄市,鼓山區  ,高雄市鼓山區逸民路173巷13弄29號,淹水,0,0,0,0,0,處理中,點,災情查報WEB,,175934.67,2504881.47,42641.47014
158405,2016-9-28 02:52,梅姬颱風,積淹水災情,房屋積淹水,"120.280523,22.629985",120.280523,22.629985,高雄市,鼓山區  ,高雄市鼓山區鼓山二路,整條路有淹水的跡象，並淹至民宅。,0,0,0,0,0,處理中,點,災情查報WEB,,176043.89,2503489.91,42641.47014
158413,2016-9-28 02:47,梅姬颱風,積淹水災情,房屋積淹水,"120.251871,22.98254",120.251871,22.98254,臺南市,仁德區  ,臺南市仁德區太乙路58號,淹水、停電無法抽水(自備發電機已快無油),0,0,0,0,0,處理中,點,災情查報WEB,,173296.2,2542545.26,42641.47014
158415,2016-9-28 02:46,梅姬颱風,積淹水災情,房屋積淹水,"120.279394961166,22.6425466888595",120.279395,22.642547,高雄市,鼓山區  ,高雄市鼓山區迪化路近九如國小,第2次淹水，持續淹水中,0,0,0,0,0,處理中,點,災情查報WEB,,175934.67,2504881.47,42641.47014
158423,2016-9-28 02:42,梅姬颱風,積淹水災情,道路積淹水,"120.19225900000004,23.238264",120.192259,23.238264,臺南市,學甲區  ,臺南市學甲區新達里12鄰大順路92號,該路段整條路有淹水情形 民眾許先生0920909062,0,0,0,0,0,待處理,線,災情查報WEB,,167340.77,2570897.09,42641.47014
158427,2016-9-28 02:38,梅姬颱風,積淹水災情,地區積淹水,"120.23009990995,23.5686125353227",120.2301,23.568613,雲林縣,水林鄉  ,雲林縣水林鄉蔦松,雲林縣水林鄉蔦松抽水站(無編號)附近淹水，附近電線杆編號為239。,0,0,0,0,0,處理中,點,災情查報WEB,,171408.61,2607460.67,42641.47014
158431,2016-9-28 02:33,梅姬颱風,積淹水災情,地區積淹水,"120.250931841388,23.0289154134254",120.250932,23.028915,臺南市,永康區  ,臺南市永康區2巷,整條巷淹水、淹水小腿高(1999林小姐轉報),0,0,0,0,0,處理中,點,災情查報WEB,,173226.15,2547681.35,42641.47083
158441,2016-9-28 02:23,梅姬颱風,積淹水災情,房屋積淹水,"120.251871,22.98254",120.251871,22.98254,臺南市,仁德區  ,臺南市仁德區太乙路58號,該址及60號圍工廠有淹水情形 工廠有馬達 但因為停電及需要高級柴油發動 請有關單位協助提供20加侖高級柴油供其馬達運轉 工廠員工聯絡方式 蔡先生0911875169 ,0,0,0,0,0,處理中,點,災情查報WEB,,173296.2,2542545.26,42641.47083
158453,2016-9-28 02:14,梅姬颱風,積淹水災情,房屋積淹水,"120.198304,23.023609",120.198304,23.023609,臺南市,安南區  ,臺南市安南區府安路五段153巷7弄5號,民眾通報 該址車庫現時開始湧進積水 路面積水約10cm 請相關局處先與民眾聯絡 張先生0933762932,0,0,0,0,0,處理中,點,災情查報WEB,,167828.74,2547122.27,42641.47083
158499,2016-9-28 01:45,梅姬颱風,積淹水災情,地下道積水,"120.331953,22.724779",120.331953,22.724779,高雄市,楠梓區  ,高雄市楠梓區楠陽路,楠陽路橋下(往台南方向機車便道)積水至小腿，請封路,0,0,0,0,0,已處理,點,災情查報WEB,,181377.82,2513962.17,42641.47153
158507,2016-9-28 01:43,梅姬颱風,積淹水災情,地區積淹水,"120.21426498046745,23.284697403731823",120.214265,23.284697,臺南市,鹽水區  ,台南市鹽水區孫厝里羊稠厝大廟(淹水持續上漲),20160928 01:43:30 - 淹水，抽水機故障，水位持續上升，現場有殘障人士，需國軍協助。,0,0,0,0,0,處理中,點,119消防署派遣系統,,169620.68,2576026.94,42641.47153
158525,2016-9-28 01:33,梅姬颱風,積淹水災情,房屋積淹水,"120.49569696966097,23.756722489299236",120.495697,23.756722,雲林縣,莿桐鄉  ,雲林縣莿桐鄉中正路175巷15弄37號,2016/09/28 01:33:33 - 屋內廁所大量進水,0,0,0,0,0,待處理,點,119消防署派遣系統,,198594.96,2628172.4,42641.47153
158540,2016-9-28 01:28,梅姬颱風,積淹水災情,地區積淹水,"120.22857975766334,23.041813458985633",120.22858,23.041813,臺南市,永康區  ,台南市永康區洲尾街132號外(淹水及膝),2016/09/28 01:28:17 - (淹水及膝),0,0,0,0,0,處理中,點,119消防署派遣系統,,170942.67,2549121.58,42641.47153
158559,2016-9-28 01:20,梅姬颱風,積淹水災情,道路積淹水,"120.489822,22.846197",120.489822,22.846197,高雄市,旗山區  ,高雄市旗山區廣福里,溪洲大橋淹水 抽水站3台機器無人抽水(要求回電),0,0,0,0,0,已處理,點,災情查報WEB,,197640.94,2527342.74,42641.47222
158568,2016-9-28 01:18,梅姬颱風,積淹水災情,地區積淹水,"120.227834,23.040454",120.227834,23.040454,臺南市,永康區  ,臺南市永康區洲尾街191巷4弄,附近皆淹水(1999轉報),0,0,0,0,0,處理中,點,災情查報WEB,,170865.44,2548971.44,42641.47222
158572,2016-9-28 01:17,梅姬颱風,積淹水災情,地區積淹水,"120.23362579744,22.945224631102",120.233626,22.945225,臺南市,仁德區  ,臺南市仁德區太乙工業區(高速公路附近),水淹3公尺(1999轉報),0,0,0,0,0,處理中,點,災情查報WEB,,171403.93,2538422.64,42641.47222
158610,2016-9-28 01:03,梅姬颱風,積淹水災情,道路積淹水,"120.253525,22.816695",120.253525,22.816695,高雄市,永安區  ,高雄市永安區維新里17甲線臨海公路,臨海公路附近魚塭水滿出來，路不能通過。,0,0,0,0,0,處理中,點,災情查報WEB,,173372.68,2524179.04,42641.47292
158613,2016-9-28 01:02,梅姬颱風,積淹水災情,房屋積淹水,"120.251177,23.051051",120.251177,23.051051,臺南市,永康區  ,臺南市永康區三民街18巷2號,社區大樓已淹水至90公分 住戶不知該如何是好 請相關單位回電,0,0,0,0,0,處理中,點,災情查報WEB,,173263.82,2550132.52,42641.47292
158616,2016-9-28 01:02,梅姬颱風,積淹水災情,地區積淹水,"120.248513,23.051949",120.248513,23.051949,臺南市,永康區  ,臺南市永康區三民街,永康區三民街到高速公路涵洞跟永康區鳥松一街整個路面因淹水水面高，車輛無法通行，需拉封鎖線(1999轉報),0,0,0,0,0,已處理,點,災情查報WEB,,172991.32,2550233.37,42641.47292
158620,2016-9-28 01:01,梅姬颱風,積淹水災情,房屋積淹水,"120.374742,22.869263",120.374742,22.869263,高雄市,田寮區  ,高雄市田寮區三和里中坑5-5號,淹入房屋，民眾已離開現場在地勢較高的地點人員尚平安,0,0,0,0,0,處理中,點,災情查報WEB,,185840.92,2529942.41,42641.47292
158629,2016-9-28 00:59,梅姬颱風,積淹水災情,地區積淹水,"120.123887602332,23.2113018228224",120.123888,23.211302,臺南市,將軍區  ,臺南市將軍區南一鄉道靠近箍寮橋,淹水未拉封鎖線,0,0,0,0,0,已處理,點,災情查報WEB,,160325.7,2567951.74,42641.47292
158640,2016-9-28 00:54,梅姬颱風,積淹水災情,地區積淹水,"120.251177,23.051051",120.251177,23.051051,臺南市,永康區  ,臺南市永康區三民里18巷,水淹至腳踝,0,0,0,0,0,處理中,點,災情查報WEB,,173263.82,2550132.52,42641.47292
158721,2016-9-28 00:31,梅姬颱風,積淹水災情,地區積淹水,"120.123887602332,23.2113018228224",120.123888,23.211302,臺南市,將軍區  ,臺南市將軍區華中橋附近,已淹水至車頂高但還未拉封鎖線,0,0,0,0,0,已處理,點,災情查報WEB,,160325.7,2567951.74,42641.47361
158754,2016-9-28 00:27,梅姬颱風,積淹水災情,房屋積淹水,"120.23550689220428,22.82290446996643",120.235507,22.822904,高雄市,永安區  ,高雄市永安區保寧里,永安消防分隊前淹水長約300公尺，深約15公分，區公所已協請轄區派出所封路警戒。,0,0,0,0,0,處理中,點,災情查報WEB,,171526.56,2524876.12,42641.47431
158758,2016-9-28 00:26,梅姬颱風,積淹水災情,地區積淹水,"120.251674,22.97245",120.251674,22.97245,臺南市,仁德區  ,臺南市仁德區中正路3段5號,往永康方向已淹至轎車高 要拉封鎖線,0,0,0,0,0,已處理,點,災情查報WEB,,173270.31,2541428.01,42641.47431
158790,2016-9-28 00:22,梅姬颱風,積淹水災情,地區積淹水,"120.256967,23.086776",120.256967,23.086776,臺南市,新市區  ,臺南市新市區豐華里(大道公廟前),豐華里(大道公廟前)淹水,0,0,0,0,0,處理中,點,災情查報WEB,,173877.28,2554085.7,42641.475
158807,2016-9-28 00:19,梅姬颱風,積淹水災情,道路積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區圓富里中興街,道路淹水,0,0,0,0,0,已處理,點,災情查報WEB,,195858.48,2530639.52,42641.475
158830,2016-9-28 00:15,梅姬颱風,積淹水災情,道路積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區廣福里中興路6號,排水溝快要滿出來，排水機好像沒有運作 2432續報：淹水(溪州大橋旁),0,0,0,0,0,已處理,點,災情查報WEB,,195858.48,2530639.52,42641.475
158832,2016-9-28 00:15,梅姬颱風,積淹水災情,道路積淹水,"120.3082537651062,22.840485720050356",120.308254,22.840486,高雄市,阿蓮區  ,高雄市阿蓮區玉庫里,高14-1道路嚴重積水,0,0,0,0,0,處理中,點,災情查報WEB,,179003.26,2526786.18,42641.475
158850,2016-9-28 00:11,梅姬颱風,積淹水災情,地區積淹水,"120.51770910287784,22.656115617942355",120.517709,22.656116,屏東縣,麟洛鄉  ,屏東縣麟洛鄉中山路727號附近,2016/09/28 00:11:59 - 110蔡轉報.邱先生7238822.麟洛果菜市場對向車道，目前淹水約30-40公分.可單線通行,0,0,0,0,0,已處理,點,119消防署派遣系統,,200434.48,2506284.98,42641.47569
158879,2016-9-28 00:06,梅姬颱風,積淹水災情,地區積淹水,"120.292788842052,23.0820078681605",120.292789,23.082008,臺南市,新市區  ,臺南市新市區,永就里55-3號淹水至小腿肚及水淹進住家,0,0,0,0,0,處理中,點,災情查報WEB,,177544.76,2553539.46,42641.47569
158917,2016-9-27 23:57,梅姬颱風,積淹水災情,道路積淹水,"120.199971,23.04089",120.199971,23.04089,臺南市,安南區  ,臺南市安南區安中路一段560巷,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,168010.06,2549035.05,42641.47639
158925,2016-9-27 23:56,梅姬颱風,積淹水災情,道路積淹水,"120.212064,23.033495",120.212064,23.033495,臺南市,安南區  ,臺南市安南區長溪路一段與怡安路交叉路口,道路積水,0,0,0,0,0,待處理,點,災情查報WEB,,169245.05,2548209.4,42641.47639
158936,2016-9-27 23:55,梅姬颱風,積淹水災情,房屋積淹水,"120.582052,23.076832",120.582052,23.076832,高雄市,甲仙區  ,高雄市甲仙區大田里新興路33號,陳情人反映房屋已淹水至膝蓋高，屋內有一名88歲癱瘓臥病在床的民眾 經公所了解案家淹水約10分，案主有一子陪同，警消有前往，案家表示不需就醫與安置(社會局)。,0,0,0,0,0,已處理,點,災情查報WEB,,207179.22,2552852.22,42641.47639
158945,2016-9-27 23:54,梅姬颱風,積淹水災情,道路積淹水,"120.188131,23.03914",120.188131,23.03914,臺南市,安南區  ,臺南市安南區同安路與安中路交叉口,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,166795.53,2548847.94,42641.47708
158962,2016-9-27 23:50,梅姬颱風,積淹水災情,道路積淹水,"120.212129,23.033188",120.212129,23.033188,臺南市,安南區  ,臺南市安南區安中路與北安路交叉路口,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,169251.53,2548175.37,42641.47708
158979,2016-9-27 23:48,梅姬颱風,積淹水災情,道路積淹水,"120.179511,23.053119",120.179511,23.053119,臺南市,安南區  ,臺南市安南區仁安一街213號,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165920.74,2550400.92,42641.47708
158990,2016-9-27 23:47,梅姬颱風,積淹水災情,道路積淹水,"120.192585,23.02039",120.192585,23.02039,臺南市,安南區  ,臺南市安南區海佃路一段,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,167240.57,2546769.02,42641.47708
159002,2016-9-27 23:45,梅姬颱風,積淹水災情,地區積淹水,"120.364183,22.65555",120.364183,22.65555,高雄市,鳥松區  ,高雄市鳥松區鳥松里東豐巷與裕農路,水深及腰,0,0,0,0,0,處理中,點,災情查報WEB,,184655.79,2506281.65,42641.47778
159009,2016-9-27 23:45,梅姬颱風,積淹水災情,道路積淹水,"120.179039,23.048344",120.179039,23.048344,臺南市,安南區  ,臺南市安南區安中路3段242號,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165869.4,2549872.4,42641.47778
159015,2016-9-27 23:44,梅姬颱風,積淹水災情,道路積淹水,"120.307967,23.039604",120.307967,23.039604,臺南市,新化區  ,臺南市新化區太平街與正新路,淹水,0,0,0,0,0,處理中,點,災情查報WEB,,179077.63,2548836.23,42641.47778
159025,2016-9-27 23:43,梅姬颱風,積淹水災情,道路積淹水,"120.125333,23.059633",120.125333,23.059633,臺南市,安南區  ,臺南市安南區城西街一段249巷,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,160372.89,2551154.46,42641.47778
159037,2016-9-27 23:41,梅姬颱風,積淹水災情,地區積淹水,"120.123887602332,23.2113018228224",120.123888,23.211302,臺南市,將軍區  ,臺南市將軍區青鯤鯓,鯤溟里99-4號農會附近淹水及停電,0,0,0,0,0,處理中,點,災情查報WEB,,160325.7,2567951.74,42641.47778
159038,2016-9-27 23:41,梅姬颱風,積淹水災情,道路積淹水,"120.128807,23.061811",120.128807,23.061811,臺南市,安南區  ,臺南市安南區城西街一段61巷,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,160730.33,2551393.53,42641.47778
159075,2016-9-27 23:35,梅姬颱風,積淹水災情,道路積淹水,"120.129541,23.062325",120.129541,23.062325,臺南市,安南區  ,臺南市安南區城西街一段,道路積水(巷內10公分),0,0,0,0,0,處理中,點,災情查報WEB,,160805.89,2551450.01,42641.47847
159076,2016-9-27 23:35,梅姬颱風,積淹水災情,地區積淹水,"120.18927,22.998589",120.18927,22.998589,臺南市,中西區  ,臺南市中西區民權路三段377號,地下室全淹,0,0,0,0,0,處理中,點,災情查報WEB,,166887.41,2544356.63,42641.47847
159084,2016-9-27 23:34,梅姬颱風,積淹水災情,地區積淹水,"120.123887602332,23.2113018228224",120.123888,23.211302,臺南市,將軍區  ,臺南市將軍區鯤鯓全村,全村淹大水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,160325.7,2567951.74,42641.47847
159091,2016-9-27 23:33,梅姬颱風,積淹水災情,地區積淹水,"120.335288138143,23.036075890204",120.335288,23.036076,臺南市,新化區  ,臺南市新化區新和庄,水淹至一樓(市長臉書反映事項)、有民眾受困,0,0,0,0,0,處理中,點,災情查報WEB,,181875.93,2548432.56,42641.47847
159096,2016-9-27 23:33,梅姬颱風,積淹水災情,道路積淹水,"120.215485,23.045529",120.215485,23.045529,臺南市,安南區  ,臺南市安南區育安街,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,169602.82,2549540.17,42641.47847
159097,2016-9-27 23:32,梅姬颱風,積淹水災情,地區積淹水,"120.121124,23.136138",120.121124,23.136138,臺南市,七股區  ,臺南市七股區龍山里龍山國小,淹水超過30公分(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,159992.56,2559629.47,42641.47847
159103,2016-9-27 23:31,梅姬颱風,積淹水災情,地區積淹水,"120.102498715417,23.1194199971985",120.102499,23.11942,臺南市,七股區  ,臺南市七股、青鯤鯓,淹水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,158073.61,2557789.67,42641.47917
159110,2016-9-27 23:30,梅姬颱風,積淹水災情,地區積淹水,"120.134025090313,23.2825810464963",120.134025,23.282581,臺南市,北門區  ,臺南市北門區蚵寮,淹水(市長臉書反映事項),0,0,0,0,0,已處理,點,災情查報WEB,,161410.47,2575839.34,42641.47917
159116,2016-9-27 23:29,梅姬颱風,積淹水災情,道路積淹水,"120.154785156529,23.0440449283549",120.154785,23.044045,臺南市,安南區  ,臺南市安南區總安街一段110巷,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,163381.04,2549410.46,42641.47917
159118,2016-9-27 23:29,梅姬颱風,積淹水災情,房屋積淹水,"120.27052,23.054457",120.27052,23.054457,臺南市,永康區  ,臺南市永康區和平東路,淹水至一層樓高(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,175247.96,2550499.69,42641.47917
159125,2016-9-27 23:28,梅姬颱風,積淹水災情,房屋積淹水,"120.200097,23.051554",120.200097,23.051554,臺南市,安南區  ,臺南市安南區本原街1段76巷11弄11號,約30公分,0,0,0,0,0,處理中,點,災情查報WEB,,168029.43,2550215.93,42641.47917
159129,2016-9-27 23:28,梅姬颱風,積淹水災情,地區積淹水,"120.212064,23.033495",120.212064,23.033495,臺南市,安南區  ,臺南市安南區長溪路一段1號至怡安路口,淹水(市長臉書反映事項),0,0,0,0,0,待處理,點,災情查報WEB,,169245.05,2548209.4,42641.47917
159137,2016-9-27 23:26,梅姬颱風,積淹水災情,道路積淹水,"120.165605,23.051792",120.165605,23.051792,臺南市,安南區  ,臺南市安南區安中路四段290巷,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,164494.82,2550262.02,42641.47917
159140,2016-9-27 23:26,梅姬颱風,積淹水災情,道路積淹水,"120.168133,23.050536",120.168133,23.050536,臺南市,安南區  ,臺南市安南區安中路四段210巷,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,164753.1,2550121.46,42641.47917
159142,2016-9-27 23:26,梅姬颱風,積淹水災情,房屋積淹水,"120.176905,23.051954",120.176905,23.051954,臺南市,安南區  ,臺南市安南區仁安一街201，203，205號,住戶淹水約15公分,0,0,0,0,0,處理中,點,災情查報WEB,,165652.95,2550273.4,42641.47917
159143,2016-9-27 23:26,梅姬颱風,積淹水災情,地區積淹水,"120.250931841388,23.0289154134254",120.250932,23.028915,臺南市,永康區  ,臺南市永康區崑科大崑山國小永大路、崑山里、西灣里,淹水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,173226.15,2547681.35,42641.47917
159153,2016-9-27 23:25,梅姬颱風,積淹水災情,地區積淹水,"120.294813,23.059178",120.294813,23.059178,臺南市,新市區  ,臺南市新市區永華二街,教養院前淹水 車子經過受困 希望拉封鎖線,0,0,0,0,0,處理中,點,災情查報WEB,,177739.95,2551010.28,42641.47917
159165,2016-9-27 23:23,梅姬颱風,積淹水災情,地區積淹水,"120.144326,23.178187",120.144326,23.178187,臺南市,七股區  ,臺南市七股區城內里,整個里淹水(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,162396.2,2564272,42641.47986
159171,2016-9-27 23:22,梅姬颱風,積淹水災情,地區積淹水,"120.212064,23.033495",120.212064,23.033495,臺南市,安南區  ,臺南市安南區長溪路,整個路段淹水(市長臉書反映事項),0,0,0,0,0,待處理,點,災情查報WEB,,169245.05,2548209.4,42641.47986
159172,2016-9-27 23:22,梅姬颱風,積淹水災情,房屋積淹水,"119.614439,23.550647",119.614439,23.550647,澎湖縣,馬公市  ,澎湖縣馬公市興仁里 61-3號,車庫淹水 ==================== 車庫淹水 ,0,0,0,0,0,處理中,點,災情查報WEB,,108536.2,2605943.54,42641.47986
159183,2016-9-27 23:21,梅姬颱風,積淹水災情,地區積淹水,"120.116765,23.13823",120.116765,23.13823,臺南市,七股區  ,臺南市七股區龍山里21-1號,整個里大淹水又停電(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,159547.53,2559863.84,42641.47986
159184,2016-9-27 23:21,梅姬颱風,積淹水災情,道路積淹水,"120.466813,22.842802",120.466813,22.842802,高雄市,旗山區  ,高雄市旗山區華興街、南洲街,里幹事通報華興街、南洲街路口淹水及膝，恐將淹入民宅,0,0,0,0,0,已處理,點,災情查報WEB,,195278.14,2526975.15,42641.47986
159207,2016-9-27 23:18,梅姬颱風,積淹水災情,道路積淹水,"120.154785156529,23.0440449283549",120.154785,23.044045,臺南市,安南區  ,臺南市安南區安民路4段,土城消防分隊北上道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,163381.04,2549410.46,42641.48056
159208,2016-9-27 23:18,梅姬颱風,積淹水災情,道路積淹水,"120.17651,23.066341",120.17651,23.066341,臺南市,安南區  ,臺南市安南區海佃路四段388巷134弄,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165621.44,2551866.87,42641.48056
159215,2016-9-27 23:17,梅姬颱風,積淹水災情,道路積淹水,"120.176008,23.066222",120.176008,23.066222,臺南市,安南區  ,臺南市安南區海佃路四段388巷107弄,道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,165569.93,2551853.99,42641.48056
159224,2016-9-27 23:16,梅姬颱風,積淹水災情,地區積淹水,"120.259183,23.000647",120.259183,23.000647,臺南市,永康區  ,臺南市永康區永大路,整個路段水淹及膝(市長臉書反映事項),0,0,0,0,0,處理中,點,災情查報WEB,,174056.04,2544546.62,42641.48056
