NID,Time,EventName,DisasterType,DisasterSubType,Lon,Lat,C_Name,T_Name,situation
150954,2016-9-27 15:57,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423031主旨:停電-中壢區內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映中壢區龍岡路二段226巷因颱風影響整區停電，煩請協處。
150955,2016-9-27 15:57,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.299709,24.959173,桃園市,八德區  , 
150959,2016-9-27 15:57,梅姬颱風,民生、基礎設施災情,電力停電,120.381414,22.498393,高雄市,林園區  ,林園區港埔里港埔三路停電
150960,2016-9-27 15:57,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.797556,24.68663,宜蘭縣,五結鄉  ,五結鄉中興路一段、二段
150961,2016-9-27 15:57,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.378186,22.568591,高雄市,小港區  ,松光街、松樂街、松福街、松華路485巷及高松路（路橋附近）又已停電中
150966,2016-9-27 15:56,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.118169,24.909334,桃園市,楊梅區  ,電線垂落
150970,2016-9-27 15:56,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.421315,23.47428,嘉義市,西區   ,停電
150975,2016-9-27 15:56,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.666994,24.147596,臺中市,西區   ,有一廣告招牌掉落在高壓電線上
150978,2016-9-27 15:56,梅姬颱風,民生、基礎設施災情,電力停電,120.440733,23.454054,嘉義市,西區   ,湖內里1鄰地區停電中
150979,2016-9-27 15:55,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.752878,25.096609,基隆市,暖暖區  ,基隆市暖暖區暖碇路15巷34-5號旁路燈桿斷裂
150980,2016-9-27 15:55,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.593248,24.183243,臺中市,西屯區  ,國際街103號東海漁村大門口電線桿及樹木折斷影響交通
150981,2016-9-27 15:55,梅姬颱風,民生、基礎設施災情,電力停電,121.12361,24.936329,桃園市,楊梅區  ,楊新路停電約200戶  電號04761401104
150990,2016-9-27 15:55,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.679591,24.174718,臺中市,北屯區  ,臺中市北屯區平陽里梅川西路與旅順路交叉口，紅綠燈倒塌
150996,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電力停電,120.288085,22.685911,高雄市,左營區  ,部北里海平路58巷全巷停電
150998,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電力停電,120.743159,22.079088,屏東縣,車城鄉  ,2016/09/27 15:54:44 - 停電.不須救護車
150999,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電力停電,120.29326,22.797001,高雄市,岡山區  ,壽天里壽華路六號至四十六號及壽天國小跳電
151000,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.376946,22.504594,高雄市,林園區  ,高雄市林園區沿海路四段326號港埔派出所電線遭樹枝扯斷目前已停電
162245,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.663101,24.668701,宜蘭縣,三星鄉  ,電線桿倒塌 
151003,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.593433,22.646343,屏東縣,內埔鄉  ,1999轉報 屏東縣內埔鄉和興村和興路往萬巒鄉佛恩寺方向 路上有大量電線掉落 內埔派出所王先生7792018   曾先生0928748666
162248,2016-9-27 15:54,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,八里區  ,八里區龍米路一段48號停電。
162249,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電力停電,120.472048,24.169519,彰化縣,和美鎮  ,停電
151009,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.294264,22.684584,高雄市,左營區  ,蓮潭路86巷5號至17號電線脫落
151011,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.231369,24.945977,桃園市,中壢區  , 
151014,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電力停電,120.393252,22.503186,高雄市,林園區  ,林園區港埔里港埔二路停電
151015,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.614602,24.217894,臺中市,大雅區  ,興農球場對面電桿倒塌
151019,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電力停電,120.332475,22.674948,高雄市,仁武區  ,因停電鐵捲門無法開起。
151022,2016-9-27 15:53,梅姬颱風,民生、基礎設施災情,電力停電,120.564323,24.193447,臺中市,龍井區  ,住戶停電
151027,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電力停電,120.664884,24.185116,臺中市,北屯區  ,臺中市北屯區中清路2段742巷2弄及陳平路11巷停電約50戶
151029,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.183825,24.918866,桃園市,楊梅區  , 
151030,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.641863,24.176449,臺中市,西屯區  ,西屯區至善路121巷27號，路燈燈桿倒塌卡在住家採光罩上，住家採光罩恐隨時被燈桿壓毀，建請儘速派員修復並與住戶聯繫賠償事宜。 
151031,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5146,25.0896,桃園市,     ,案件編號:00423027主旨:反映電筒冒火光-中壢區內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映中壢區三民里10鄰下三座屋32-43號，央大我居社區，電線桿號碼:35-11B2425DD95，電筒冒火光，且社區的電力一直跳電，擔心電筒爆炸，煩請相關單位協處。
151035,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電力停電,120.381284,22.498087,高雄市,林園區  ,林園區港埔里港埔一路停電
162253,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,中和區  ,中和區圓通路329號，該區附近全部停電，請相關單位妥處。
162254,2016-9-27 15:52,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,三峽區  ,停電
151039,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電力停電,120.569716,24.203765,臺中市,沙鹿區  ,建請儘速維修
151040,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.70443,24.211683,臺中市,潭子區  ,表示住家前有線電視的線路現半垂落恐影響公安
151043,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.733497,25.110916,基隆市,暖暖區  ,基隆市暖暖區尚仁街54-1號旁鐵皮遭強風吹落，附近幾條纜線斷裂，有漏電疑慮
162255,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.419649,24.026721,彰化縣,福興鄉  ,電線掉落
151052,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電力停電,120.725959,24.305141,臺中市,后里區  ,義德里全里985戶停電
151054,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.573251,24.157873,臺中市,大肚區  ,大肚區遊園路一段53號前(近監理所)，二棟大樓間馬路上有電線垂落，電線一邊在電線桿上一邊在大樓外牆上，大貨車行經會勾到，建請儘速派員修復。
162256,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.651465,24.666296,宜蘭縣,三星鄉  ,電線桿倒塌 
162257,2016-9-27 15:51,梅姬颱風,民生、基礎設施災情,電力停電,121.47835,25.03358,新北市,板橋區  ,板橋區仁化街166巷1號，該處有大範圍停電，要求相關單位儘速前往處理，請相關單位妥處。
151059,2016-9-27 15:50,梅姬颱風,民生、基礎設施災情,電力停電,120.667763,24.18046,臺中市,北屯區  ,臺中市北屯區陳平里雷中街34弄停電約30戶
151060,2016-9-27 15:50,梅姬颱風,民生、基礎設施災情,電力停電,120.683392,24.194936,臺中市,北屯區  ,昌平路二段58號前、水湳路63號前、后庄路停電
151064,2016-9-27 15:50,梅姬颱風,民生、基礎設施災情,電力停電,120.70667,24.245453,臺中市,豐原區  ,附近一帶停電
151067,2016-9-27 15:50,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423025主旨:停電-桃園區內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映桃園區敬二街20號附近因颱風影響整區停電，煩請協處。
151068,2016-9-27 15:50,梅姬颱風,民生、基礎設施災情,電力停電,120.673512,24.150576,臺中市,西區   ,建請儘速維修
151073,2016-9-27 15:49,梅姬颱風,民生、基礎設施災情,電力停電,120.564189,23.719171,雲林縣,斗六市  ,2016/09/27 15:49:30 - 停電
151074,2016-9-27 15:49,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.373587,23.755417,雲林縣,崙背鄉  ,本鄉洪如萍代表(0921-356991)通報：縣道156線12.5公里處崙背鄉羅厝村因強風導致中華電信電桿傾倒，東興國小屋瓦飛落156縣道路影響行車安全，建議封路。 中華電信電桿已倒臥156線道路上阻礙通行，建請中華電信派員排除障礙。
151075,2016-9-27 15:49,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423024主旨:停電問題內文：(1999無email)民眾反映桃園區環湖路2段，有停電問題，煩請相關單位協處。
151076,2016-9-27 15:49,梅姬颱風,民生、基礎設施災情,電力停電,120.674521,24.149885,臺中市,西區   ,自9月27日下午3點開始停電
151078,2016-9-27 15:49,梅姬颱風,民生、基礎設施災情,電力停電,120.662094,24.188449,臺中市,北屯區  ,臺中市北屯區新平里5鄰停電約50戶
151083,2016-9-27 15:49,梅姬颱風,民生、基礎設施災情,電力停電,120.291522,22.687633,高雄市,左營區  ,停電
151084,2016-9-27 15:48,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.539392,24.081896,彰化縣,彰化市  ,電線掉落
162262,2016-9-27 15:48,梅姬颱風,民生、基礎設施災情,電力停電,121.663622,24.668074,宜蘭縣,三星鄉  ,停電
151097,2016-9-27 15:48,梅姬颱風,民生、基礎設施災情,電力停電,120.622426,24.081895,臺中市,烏日區  ,螺潭里成豐巷停店
151099,2016-9-27 15:48,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.555533,24.251233,臺中市,梧棲區  ,梧棲區大智路一段與民和路口，電線垂落，影響交通。
162266,2016-9-27 15:48,梅姬颱風,民生、基礎設施災情,電力停電,121.47708,25.03484,新北市,板橋區  ,板橋區文化路二段604號，該處有大範圍停電，要求相關單位儘速前往處理，請相關單位妥處。
162267,2016-9-27 15:48,梅姬颱風,民生、基礎設施災情,電力停電,121.56276,24.95436,新北市,新店區  ,新店區明山路24巷3號，今天13:30突然停電至現在，希望相關單位協助處理，請相關單位妥處。
151101,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,120.696814,24.05279,臺中市,霧峰區  ,停電，請台電人員務必回電市民處理情況。
151105,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.5146,25.0896,桃園市,     ,案件編號:00423023主旨:通報停電內文：(1999無email，不留任何資料)通報八德區新興路1155巷內所有住戶停電，煩請協處。
162271,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,121.663101,24.668701,宜蘭縣,三星鄉  ,停電 
151112,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.564142,24.29222,臺中市,清水區  ,兩支電線桿(上有電筒) 傾斜
151113,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,120.214713,22.907164,高雄市,湖內區  ,該巷附近周圍停電
151114,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,120.645199,24.181457,臺中市,西屯區  ,附近一整排住戶皆停電 
151116,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423022主旨:停電問題內文：(1999無email)民眾反映八德區介壽路453號，有停電問題，煩請相關單位協處。
151117,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,變電所、電廠受災,120.717298,24.246792,臺中市,豐原區  ,台電變電箱損壞出現火光陳金標里長
162272,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,121.47995,25.03386,新北市,板橋區  ,板橋區民治街57巷整條停電。 
162273,2016-9-27 15:47,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,板橋區  ,板橋區民治街8巷13號2樓停電 ，請相關單位妥處。
151122,2016-9-27 15:46,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423021主旨:停電-八德區內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映八德區忠勇三街因颱風影響整區停電，煩請協處。
151123,2016-9-27 15:46,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.697674,24.174572,臺中市,北屯區  ,鵬程大樓後方電桿上面電箱有爆炸聲
162274,2016-9-27 15:46,梅姬颱風,民生、基礎設施災情,電力停電,121.645345,24.678399,宜蘭縣,三星鄉  ,停電
151134,2016-9-27 15:46,梅姬颱風,民生、基礎設施災情,電力停電,120.494152,22.483764,屏東縣,南州鄉  ,七塊村新光路1~5號、118號6戶停電
151137,2016-9-27 15:46,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.667717,24.178884,臺中市,北屯區  ,臺中市北屯區中清路2段333巷、415巷，中平路509巷、579巷，經貿一路108巷、158巷停電約500戶
151138,2016-9-27 15:46,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.231711,24.936239,桃園市,中壢區  , 
151140,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.657194,24.168443,臺中市,西屯區  ,甘肅路一段208巷口電線垂落影響交通
151142,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電力停電,120.672529,24.137186,臺中市,西區   ,臺中市西區大全街及樂群街都停電
151143,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電力停電,120.345059,22.732632,高雄市,大社區  ,民眾通報，本區大社里大社路20～30號一帶自下午1時起停電，請台電公司派員修繕。
151148,2016-9-27 15:45,梅姬颱風,道路、隧道災情,路基流失,121.5146,25.0896,桃園市,     ,案件編號:00423020主旨:路基掏空內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映龜山區光峰路2之1號對面，漢堡大師門口馬路邊有洞，雨水沖刷有路基掏空的現象，民眾擔心會坍塌，煩請相關單位協處。
151150,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423019主旨:停電內文：(1999無email，不留任何資料)整條觀音區忠愛路都沒電，煩請相關單位協處。
151157,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電力停電,120.412795,22.591135,高雄市,大寮區  ,停電
151158,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電力停電,120.668018,24.178334,臺中市,北屯區  ,臺中市北屯區新平里1鄰停電約40戶
151160,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,變電所、電廠受災,120.674175,24.164781,臺中市,北區   ,北區中清路一段508號，變電箱被颱風吹毀，外圍鐵蓋已吹落，整個基座移位，有危險性，建請儘速派員處理。 
162279,2016-9-27 15:45,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,板橋區  ,板橋區三民路一段31巷87弄7號，有台電電變箱爆炸聲，現有停電的情況，要求權責單位前往處理。
151166,2016-9-27 15:44,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.30883,23.615802,雲林縣,元長鄉  ,2016/09/27 15:44:40 - 中山路往北港方向轉好收方向電線掉落起火
151172,2016-9-27 15:44,梅姬颱風,民生、基礎設施災情,電力停電,120.671009,24.179625,臺中市,北屯區  ,住家停電
162283,2016-9-27 15:44,梅姬颱風,民生、基礎設施災情,電力停電,121.66294,25.07139,新北市,汐止區  ,汐止區和平街36巷28號至42號大樓目前停電。  
162286,2016-9-27 15:44,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,淡水區  ,淡水區樹興里糞箕湖9號，目前有停電情況，請相關單位妥處。  
151198,2016-9-27 15:42,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.694583,24.131187,臺中市,東區   ,弄內有一路燈桿(編號:02742)傾斜，煩請協處  
151202,2016-9-27 15:42,梅姬颱風,民生、基礎設施災情,電力停電,120.329647,22.798399,高雄市,燕巢區  ,停電(台電電話打不通，店家停電，請回覆)
151206,2016-9-27 15:42,梅姬颱風,民生、基礎設施災情,電力停電,120.214618,22.907637,高雄市,湖內區  ,該巷附近週圍停電
151211,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電力停電,120.711736,24.210928,臺中市,潭子區  ,潭子區弘文街跟弘智街交叉口上方電線爆炸導致停電
151212,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.550187,24.300513,臺中市,清水區  ,電線斷落
151218,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電力停電,120.330106,22.72786,高雄市,楠梓區  ,楠梓路、楠梓東街、楠梓西巷
151224,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電力停電,120.614745,24.139808,臺中市,南屯區  ,黎明路一段37巷、37巷3弄停電
151226,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電力停電,120.679024,24.041804,臺中市,霧峰區  ,住家14:00停電，家中有呼吸器要使用，斷電只能維持2小時電力，建請派員協處
151227,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.620102,24.350979,臺中市,大甲區  ,電線垂落半空中
162293,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電力停電,121.663101,24.668701,宜蘭縣,三星鄉  ,停電
162294,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.38606,25.07958,新北市,林口區  ,林口區中山路麥當勞旁7-11前方有電線桿倒塌，請相關單位妥處。
162297,2016-9-27 15:41,梅姬颱風,民生、基礎設施災情,電力停電,121.37818,24.92991,新北市,坪林區  ,停電
151236,2016-9-27 15:40,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.129354,24.725992,新竹縣,橫山鄉  , 
151237,2016-9-27 15:40,梅姬颱風,民生、基礎設施災情,電力停電,120.712536,24.242107,臺中市,豐原區  ,豐原區成功路段全部停電林小姐0910-734766
151247,2016-9-27 15:40,梅姬颱風,民生、基礎設施災情,電力停電,120.305552,23.579423,雲林縣,北港鎮  ,太平路段電力中斷
162299,2016-9-27 15:40,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,121.42905,25.00109,新北市,樹林區  ,樹林區千歲街184號電線桿倒塌，請相關單位妥處。
162300,2016-9-27 15:40,梅姬颱風,民生、基礎設施災情,電力停電,121.67302,25.06705,新北市,汐止區  ,汐止區茄苳路296號停電
151257,2016-9-27 15:39,梅姬颱風,民生、基礎設施災情,電力停電,120.651947,24.224954,臺中市,大雅區  ,臺中市大雅區大榮街106巷停電
151265,2016-9-27 15:39,梅姬颱風,民生、基礎設施災情,電力停電,120.614745,24.139808,臺中市,南屯區  ,黎明路一段73巷、85巷，黎明路一段327號附近停電
151268,2016-9-27 15:39,梅姬颱風,民生、基礎設施災情,電力停電,120.697985,24.170488,臺中市,北屯區  ,北屯路298巷，北屯路298巷26弄，東山路一段33巷、37巷、43巷、123巷、133巷停電
151269,2016-9-27 15:39,梅姬颱風,民生、基礎設施災情,電力停電,121.104722,24.928124,桃園市,楊梅區  ,"民富路三段68巷停電,戶數統計中"
151272,2016-9-27 15:38,梅姬颱風,民生、基礎設施災情,電力停電,120.605233,23.111642,高雄市,甲仙區  ,颱風影響，甲仙區關山里及小林里全部停電。
151277,2016-9-27 15:38,梅姬颱風,民生、基礎設施災情,電信停話,120.368508,23.695982,雲林縣,土庫鎮  ,雲林縣土庫鎮145甲線下庄往鹿寮方向 電信電線掉落
151279,2016-9-27 15:38,梅姬颱風,民生、基礎設施災情,電力停電,120.634449,24.141756,臺中市,南屯區  ,洪光家園整棟停電
151286,2016-9-27 15:38,梅姬颱風,積淹水災情,道路積淹水,119.349998,22.99,嘉義市,西區   ,嘉義市西區國華里林森西路346號，對面橋柱，下大雨，形成瀑流
151287,2016-9-27 15:38,梅姬颱風,積淹水災情,地區積淹水,121.59683,25.00517,新北市,深坑區  ,深坑區北深路三段357號近景美溪與外股溪交叉口的地方，已經開始淹水，希望相關單位協助處理，請相關單位妥處。
151290,2016-9-27 15:37,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.98059,24.872898,新竹縣,新豐鄉  ,電線掉落阻礙交通
151304,2016-9-27 15:37,梅姬颱風,民生、基礎設施災情,電力停電,120.493219,22.883408,高雄市,旗山區  ,旗美高中周圍停電
162303,2016-9-27 15:37,梅姬颱風,民生、基礎設施災情,電力停電,121.34091,24.95601,新北市,鶯歌區  ,鶯歌區永明街68號，該區附近全部停電，請相關單位妥處。
162304,2016-9-27 15:37,梅姬颱風,民生、基礎設施災情,電力停電,121.45106,25.12564,新北市,八里區  ,八里區頂寮三街52巷9號3樓，該區附近全部停電，請相關單位妥處。
162306,2016-9-27 15:37,梅姬颱風,民生、基礎設施災情,電力停電,121.64889,25.08367,新北市,汐止區  ,汐止區汐萬路二段92巷，於今天14:00突然停電至現在，希望相關單位協助處理，請相關單位妥處。
162307,2016-9-27 15:37,梅姬颱風,民生、基礎設施災情,電力停電,121.47857,25.18567,新北市,淡水區  ,淡水區北新路二段，該區附近全部停電，請相關單位妥處。
151310,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電力停電,120.380581,22.503241,高雄市,林園區  ,林園區頂厝里頂厝路一帶停電
151311,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.530707,24.255647,臺中市,梧棲區  ,電線垂落，煩請協處 
151312,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電力停電,120.539638,24.248181,臺中市,梧棲區  ,約13:20停電至今，建請派員修復
151315,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電力停電,120.735419,24.263161,臺中市,豐原區  ,該處周圍都停電，煩請協處。
151318,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.740312,24.178783,臺中市,北屯區  ,東山里全里沒電約730戶(備註:清水巷部分，清水巷22號路口大楓樹斷枝壓斷電線)
151320,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.995828,24.832625,新竹縣,竹北市  ,號誌燈的電線掉落
151325,2016-9-27 15:36,梅姬颱風,民生、基礎設施災情,電力停電,120.330106,22.72786,高雄市,楠梓區  ,楠梓路到楠泰街停電
162310,2016-9-27 15:36,梅姬颱風,積淹水災情,地區積淹水,121.36972,25.07254,新北市,林口區  ,林口區文化二路一段往桃園方向，商場（名稱：林口三井）東3門口處人行道水有積水現象
151330,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.694912,24.23257,臺中市,神岡區  ,承德路與三社東路口電桿倒塌
151331,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423014主旨:停電-平鎮區內文：(1999無email，不清楚可與民眾電話聯繫)民眾反映平鎮區新光路四段因颱風影響整區停電，煩請協處。
151332,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.661174,24.226747,臺中市,大雅區  ,臺中市大雅區田心三街與雅潭路282巷口電線掉落
151333,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.436264,24.032227,彰化縣,福興鄉  ,2016/09/27 15:35:49 - 鐵皮吹到電線上
151335,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,120.661466,24.19092,臺中市,北屯區  ,后庄一街、二街、三街、五街、六街停電
151339,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.5146,25.0896,桃園市,     ,案件編號:00423013主旨:停電問題內文：(1999無email)民眾反映，有停電問題，煩請相關單位協處。
151341,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.1232,24.915519,桃園市,楊梅區  ,梅獅路二段578巷全區約20戶停電
151343,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,120.662094,24.188449,臺中市,北屯區  ,臺中市北屯區新平里8鄰停電約120戶
151348,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.287129,24.823753,桃園市,大溪區  ,復興里全里停電
151349,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,120.328875,22.728117,高雄市,楠梓區  ,高雄市楠梓區建楠路84巷72弄12號，從12時至今停電
151353,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,120.38052,22.499786,高雄市,林園區  ,家中有老人須用電
162313,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.44068,25.03468,新北市,新莊區  ,新莊區義豐街5巷，民眾反應該址停電，請相關單位妥處。
162314,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,新店區  ,新店區五峰路61巷74號，該區從14點後就停電，希望權責單位修復，請相關單位妥處。
162315,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.66639,25.07239,新北市,汐止區  ,汐止區忠孝東路434巷3號3樓，該址及附近鄰居自14:00即停電。
162317,2016-9-27 15:35,梅姬颱風,民生、基礎設施災情,電力停電,121.4511,25.18534,新北市,淡水區  ,淡水區商工路200巷23弄11號，該處有大範圍停電，要求相關單位儘速前往處理，請相關單位妥處。
151359,2016-9-27 15:34,梅姬颱風,民生、基礎設施災情,電力停電,120.464973,23.794877,雲林縣,西螺鎮  ,民權街停電。
151362,2016-9-27 15:34,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.689167,24.115248,臺中市,大里區  ,電線垂落
151364,2016-9-27 15:34,梅姬颱風,民生、基礎設施災情,電力停電,120.700321,24.190063,臺中市,潭子區  ,該址約中午12點停電至今，建請派員修復
151365,2016-9-27 15:34,梅姬颱風,民生、基礎設施災情,電線（桿）毀損,120.335203,22.881691,高雄市,阿蓮區  ,停電
162318,2016-9-27 15:34,梅姬颱風,民生、基礎設施災情,電力停電,121.48235,25.02212,新北市,板橋區  ,板橋區中山路2段531巷17弄14號忽然然停電 ，請相關單位妥處。
162319,2016-9-27 15:34,梅姬颱風,民生、基礎設施災情,電力停電,121.46192,25.1342,新北市,淡水區  ,淡水區民族路及民族路112巷附近住家停電。
151380,2016-9-27 15:33,梅姬颱風,民生、基礎設施災情,電力停電,120.690293,24.177374,臺中市,北屯區  ,昌平路二段11-16號(松竹國小對面)停電
162322,2016-9-27 15:33,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,板橋區  ,板橋區光榮巷8號，該址附近全部停電，請權責單位前往修復，請相關單位妥處。
162323,2016-9-27 15:33,梅姬颱風,民生、基礎設施災情,電力停電,-999,-999,新北市,板橋區  ,板橋區篤行路三段20號8樓，該址附近全停電，請相關單位妥處。
162324,2016-9-27 15:33,梅姬颱風,民生、基礎設施災情,電力停電,121.63833,25.05941,新北市,汐止區  ,汐止區大同路一段335號1樓，該處目前有停電情形，希望單位能協助修復，請相關單位妥處。
151385,2016-9-27 15:32,梅姬颱風,民生、基礎設施災情,電力停電,120.334262,22.565644,高雄市,小港區  ,小港區港墘里平心街單號戶數，全數停電
151388,2016-9-27 15:32,梅姬颱風,民生、基礎設施災情,電力停電,120.665255,24.182565,臺中市,北屯區  ,臺中市北屯區新平里7鄰停電約70戶
151390,2016-9-27 15:32,梅姬颱風,積淹水災情,房屋積淹水,121.5146,25.0896,桃園市,     ,案件編號:00423012主旨:住家淹水內文：(1999無email，不清楚可與民眾電話聯繫)反映桃園區文中路413號有淹水，民眾希望借抽水機抽水，煩請協處。
